"Date","Price","Open","High","Low","Change %"
"02/21/2020","-0.430","-0.439","-0.405","-0.459","1.65%"
"02/20/2020","-0.423","-0.408","-0.398","-0.464","-0.24%"
"02/19/2020","-0.424","-0.411","-0.386","-0.442","3.67%"
"02/18/2020","-0.409","-0.446","-0.396","-0.452","-5.54%"
"02/17/2020","-0.433","-0.419","-0.403","-0.440","4.84%"
"02/14/2020","-0.413","-0.413","-0.382","-0.434","-0.48%"
"02/13/2020","-0.415","-0.394","-0.387","-0.439","5.06%"
"02/12/2020","-0.395","-0.394","-0.365","-0.414","-2.47%"
"02/11/2020","-0.405","-0.363","-0.356","-0.407","3.32%"
"02/10/2020","-0.392","-0.375","-0.355","-0.410","1.29%"
"02/07/2020","-0.387","-0.405","-0.350","-0.413","3.75%"
"02/06/2020","-0.373","-0.375","-0.335","-0.385","-1.84%"
"02/05/2020","-0.380","-0.419","-0.352","-0.419","-5.71%"
"02/04/2020","-0.403","-0.430","-0.373","-0.430","-3.13%"
"02/03/2020","-0.416","-0.444","-0.394","-0.450","-6.94%"
"01/31/2020","-0.447","-0.451","-0.403","-0.451","1.13%"
"01/30/2020","-0.442","-0.424","-0.395","-0.444","7.54%"
"01/29/2020","-0.411","-0.416","-0.361","-0.432","-1.91%"
"01/28/2020","-0.419","-0.346","-0.336","-0.436","-0.24%"
"01/27/2020","-0.420","-0.427","-0.398","-0.443","3.45%"
"01/24/2020","-0.406","-0.379","-0.337","-0.411","12.47%"
"01/23/2020","-0.361","-0.329","-0.328","-0.374","1.40%"
"01/22/2020","-0.356","-0.360","-0.339","-0.368","-3.26%"
"01/21/2020","-0.368","-0.361","-0.341","-0.370","-23.01%"
"01/20/2020","-0.478","-0.492","-0.438","-0.515","-4.02%"
"01/19/2020","-0.498","-0.498","-0.498","-0.498","0.00%"
"01/18/2020","-0.498","-0.498","-0.498","-0.498","8.97%"
"01/17/2020","-0.457","-0.485","-0.449","-0.492","-3.18%"
"01/16/2020","-0.472","-0.483","-0.444","-0.497","7.27%"
"01/15/2020","-0.440","-0.453","-0.424","-0.482","-6.98%"
"01/14/2020","-0.473","-0.446","-0.427","-0.476","-0.84%"
"01/13/2020","-0.477","-0.498","-0.436","-0.498","-3.83%"
"01/10/2020","-0.496","-0.460","-0.435","-0.498","2.06%"
"01/09/2020","-0.486","-0.497","-0.434","-0.497","2.75%"
"01/08/2020","-0.473","-0.531","-0.444","-0.536","-10.42%"
"01/07/2020","-0.528","-0.551","-0.489","-0.552","-3.65%"
"01/06/2020","-0.548","-0.527","-0.494","-0.549","0.74%"
"01/03/2020","-0.544","-0.545","-0.493","-0.553","0.55%"
"01/02/2020","-0.541","-0.547","-0.491","-0.553","-1.10%"
"12/31/2019","-0.547","-0.549","-0.547","-0.549","-0.55%"
"12/30/2019","-0.550","-0.515","-0.500","-0.553","-0.54%"
"12/27/2019","-0.553","-0.553","-0.551","-0.554","0.18%"
"12/24/2019","-0.552","-0.556","-0.550","-0.556","4.15%"
"12/23/2019","-0.530","-0.554","-0.491","-0.560","3.31%"
"12/20/2019","-0.513","-0.522","-0.513","-0.566","-6.90%"
"12/19/2019","-0.551","-0.534","-0.493","-0.554","-0.54%"
"12/18/2019","-0.554","-0.524","-0.510","-0.554","3.55%"
"12/17/2019","-0.535","-0.558","-0.501","-0.558","-1.65%"
"12/16/2019","-0.544","-0.508","-0.500","-0.545","0.18%"
"12/13/2019","-0.543","-0.540","-0.516","-0.545","0.00%"
"12/12/2019","-0.543","-0.549","-0.511","-0.555","-0.91%"
"12/11/2019","-0.548","-0.553","-0.507","-0.554","-0.72%"
"12/10/2019","-0.552","-0.555","-0.512","-0.555","-0.36%"
"12/09/2019","-0.554","-0.519","-0.497","-0.554","0.91%"
"12/06/2019","-0.549","-0.515","-0.489","-0.550","0.37%"
"12/05/2019","-0.547","-0.550","-0.522","-0.568","-4.04%"
"12/04/2019","-0.570","-0.549","-0.535","-0.570","1.97%"
"12/03/2019","-0.559","-0.512","-0.496","-0.560","5.67%"
"12/02/2019","-0.529","-0.534","-0.501","-0.536","3.32%"
"11/29/2019","-0.512","-0.500","-0.493","-0.539","-4.48%"
"11/28/2019","-0.536","-0.515","-0.492","-0.538","5.10%"
"11/27/2019","-0.510","-0.512","-0.474","-0.542","-0.58%"
"11/26/2019","-0.513","-0.443","-0.426","-0.537","17.12%"
"11/25/2019","-0.438","-0.448","-0.430","-0.478","-1.57%"
"11/22/2019","-0.445","-0.460","-0.435","-0.476","-2.63%"
"11/21/2019","-0.457","-0.436","-0.431","-0.473","-0.44%"
"11/20/2019","-0.459","-0.439","-0.434","-0.478","1.32%"
"11/19/2019","-0.453","-0.435","-0.429","-0.480","-1.74%"
"11/18/2019","-0.461","-0.441","-0.428","-0.468","4.54%"
"11/15/2019","-0.441","-0.442","-0.427","-0.464","-1.56%"
"11/14/2019","-0.448","-0.461","-0.426","-0.468","2.99%"
"11/13/2019","-0.435","-0.478","-0.416","-0.499","-11.04%"
"11/12/2019","-0.489","-0.473","-0.447","-0.503","-2.00%"
"11/11/2019","-0.499","-0.515","-0.460","-0.516","-2.16%"
"11/08/2019","-0.510","-0.514","-0.486","-0.532","-3.95%"
"11/07/2019","-0.531","-0.527","-0.504","-0.537","-1.30%"
"11/06/2019","-0.538","-0.525","-0.512","-0.544","-1.47%"
"11/05/2019","-0.546","-0.527","-0.505","-0.546","2.82%"
"11/04/2019","-0.531","-0.539","-0.516","-0.555","-3.98%"
"11/01/2019","-0.553","-0.508","-0.502","-0.560","2.60%"
"10/31/2019","-0.539","-0.508","-0.504","-0.547","3.45%"
"10/30/2019","-0.521","-0.491","-0.481","-0.522","13.76%"
"10/29/2019","-0.458","-0.460","-0.431","-0.500","2.00%"
"10/28/2019","-0.449","-0.479","-0.447","-0.501","-14.64%"
"10/27/2019","-0.526","-0.526","-0.526","-0.526","0.00%"
"10/26/2019","-0.526","-0.526","-0.526","-0.526","12.39%"
"10/25/2019","-0.468","-0.513","-0.455","-0.527","-8.77%"
"10/24/2019","-0.513","-0.507","-0.469","-0.536","8.69%"
"10/23/2019","-0.472","-0.499","-0.472","-0.539","-1.05%"
"10/22/2019","-0.477","-0.540","-0.477","-0.574","-16.32%"
"10/21/2019","-0.570","-0.541","-0.508","-0.575","5.95%"
"10/18/2019","-0.538","-0.540","-0.526","-0.566","-5.78%"
"10/17/2019","-0.571","-0.536","-0.527","-0.571","-0.70%"
"10/16/2019","-0.575","-0.556","-0.536","-0.585","-1.20%"
"10/15/2019","-0.582","-0.589","-0.547","-0.596","-0.85%"
"10/14/2019","-0.587","-0.593","-0.546","-0.593","7.71%"
"10/11/2019","-0.545","-0.564","-0.526","-0.593","-11.38%"
"10/10/2019","-0.615","-0.584","-0.544","-0.615","1.15%"
"10/09/2019","-0.608","-0.592","-0.552","-0.613","4.65%"
"10/08/2019","-0.581","-0.600","-0.581","-0.624","-3.01%"
"10/07/2019","-0.599","-0.602","-0.580","-0.621","-0.66%"
"10/04/2019","-0.603","-0.584","-0.561","-0.624","1.69%"
"10/03/2019","-0.593","-0.582","-0.524","-0.626","-3.58%"
"10/02/2019","-0.615","-0.600","-0.567","-0.616","-1.44%"
"10/01/2019","-0.624","-0.566","-0.541","-0.632","7.59%"
"09/30/2019","-0.580","-0.569","-0.562","-0.597","-1.02%"
"09/27/2019","-0.586","-0.566","-0.564","-0.591","2.27%"
"09/26/2019","-0.573","-0.579","-0.564","-0.591","2.50%"
"09/25/2019","-0.559","-0.541","-0.532","-0.572","-0.36%"
"09/24/2019","-0.561","-0.529","-0.514","-0.567","4.66%"
"09/23/2019","-0.536","-0.495","-0.495","-0.549","4.48%"
"09/20/2019","-0.513","-0.512","-0.493","-0.537","0.20%"
"09/19/2019","-0.512","-0.493","-0.482","-0.530","1.99%"
"09/18/2019","-0.502","-0.493","-0.489","-0.519","-4.20%"
"09/17/2019","-0.524","-0.519","-0.468","-0.570","-0.19%"
"09/16/2019","-0.525","-0.486","-0.470","-0.564","1.74%"
"09/13/2019","-0.516","-0.563","-0.495","-0.581","-12.39%"
"09/12/2019","-0.589","-0.605","-0.574","-0.654","-3.28%"
"09/11/2019","-0.609","-0.617","-0.586","-0.617","-1.77%"
"09/10/2019","-0.620","-0.614","-0.590","-0.628","-0.80%"
"09/09/2019","-0.625","-0.633","-0.604","-0.652","-3.85%"
"09/06/2019","-0.650","-0.645","-0.615","-0.653","2.69%"
"09/05/2019","-0.633","-0.662","-0.630","-0.672","-3.65%"
"09/04/2019","-0.657","-0.657","-0.646","-0.670","1.39%"
"09/03/2019","-0.648","-0.644","-0.641","-0.673","-0.31%"
"09/02/2019","-0.650","-0.631","-0.629","-0.662","8.88%"
"09/01/2019","-0.597","-0.597","-0.597","-0.597","0.00%"
"08/31/2019","-0.597","-0.597","-0.597","-0.597","-3.71%"
"08/30/2019","-0.620","-0.614","-0.591","-0.633","0.81%"
"08/29/2019","-0.615","-0.614","-0.578","-0.626","1.15%"
"08/28/2019","-0.608","-0.608","-0.572","-0.612","0.00%"
"08/27/2019","-0.608","-0.581","-0.544","-0.608","4.83%"
"08/26/2019","-0.580","-0.564","-0.549","-0.588","5.84%"
"08/25/2019","-0.548","-0.548","-0.548","-0.548","0.00%"
"08/24/2019","-0.548","-0.548","-0.548","-0.548","-6.48%"
"08/23/2019","-0.586","-0.564","-0.548","-0.590","1.56%"
"08/22/2019","-0.577","-0.577","-0.557","-0.592","-0.52%"
"08/21/2019","-0.580","-0.584","-0.549","-0.586","-3.97%"
"08/20/2019","-0.604","-0.586","-0.553","-0.604","2.72%"
"08/19/2019","-0.588","-0.607","-0.563","-0.607","-2.81%"
"08/16/2019","-0.605","-0.626","-0.579","-0.631","-2.89%"
"08/15/2019","-0.623","-0.588","-0.561","-0.643","6.13%"
"08/14/2019","-0.587","-0.583","-0.551","-0.588","1.56%"
"08/13/2019","-0.578","-0.595","-0.550","-0.595","-1.87%"
"08/12/2019","-0.589","-0.574","-0.549","-0.593","2.43%"
"08/09/2019","-0.575","-0.566","-0.542","-0.589","-4.96%"
"08/08/2019","-0.605","-0.598","-0.569","-0.623","-0.17%"
"08/07/2019","-0.606","-0.563","-0.557","-0.614","6.13%"
"08/06/2019","-0.571","-0.568","-0.542","-0.574","0.71%"
"08/05/2019","-0.567","-0.570","-0.532","-0.570","2.72%"
"08/02/2019","-0.552","-0.551","-0.533","-0.560","0.73%"
"08/01/2019","-0.548","-0.554","-0.507","-0.555","0.92%"
"07/31/2019","-0.543","-0.524","-0.519","-0.557","0.74%"
"07/30/2019","-0.539","-0.545","-0.511","-0.562","-1.46%"
"07/29/2019","-0.547","-0.561","-0.535","-0.578","5.19%"
"07/27/2019","-0.520","-0.520","-0.520","-0.520","-6.81%"
"07/26/2019","-0.558","-0.550","-0.534","-0.568","1.45%"
"07/25/2019","-0.550","-0.572","-0.543","-0.587","-1.61%"
"07/24/2019","-0.559","-0.519","-0.517","-0.567","8.12%"
"07/23/2019","-0.517","-0.489","-0.479","-0.525","5.08%"
"07/22/2019","-0.492","-0.496","-0.476","-0.514","1.44%"
"07/21/2019","-0.485","-0.485","-0.485","-0.485","0.00%"
"07/20/2019","-0.485","-0.485","-0.485","-0.485","-0.61%"
"07/19/2019","-0.488","-0.497","-0.479","-0.512","3.39%"
"07/18/2019","-0.472","-0.478","-0.455","-0.495","0.00%"
"07/17/2019","-0.472","-0.464","-0.446","-0.487","2.39%"
"07/16/2019","-0.461","-0.449","-0.440","-0.475","3.36%"
"07/15/2019","-0.446","-0.436","-0.415","-0.458","9.31%"
"07/14/2019","-0.408","-0.408","-0.408","-0.408","0.00%"
"07/13/2019","-0.408","-0.408","-0.408","-0.408","-5.99%"
"07/12/2019","-0.434","-0.434","-0.421","-0.446","0.93%"
"07/11/2019","-0.430","-0.413","-0.413","-0.456","1.42%"
"07/10/2019","-0.424","-0.427","-0.412","-0.437","-2.53%"
"07/09/2019","-0.435","-0.426","-0.421","-0.446","-0.68%"
"07/08/2019","-0.438","-0.436","-0.433","-0.464","-2.88%"
"07/05/2019","-0.451","-0.473","-0.442","-0.485","-6.82%"
"07/04/2019","-0.484","-0.502","-0.478","-0.514","-1.83%"
"07/03/2019","-0.493","-0.468","-0.465","-0.498","9.31%"
"07/02/2019","-0.451","-0.454","-0.440","-0.462","2.27%"
"07/01/2019","-0.441","-0.402","-0.400","-0.452","11.36%"
"06/30/2019","-0.396","-0.396","-0.396","-0.396","0.00%"
"06/29/2019","-0.396","-0.396","-0.396","-0.396","-4.58%"
"06/28/2019","-0.415","-0.408","-0.401","-0.427","2.47%"
"06/27/2019","-0.405","-0.417","-0.399","-0.418","-2.64%"
"06/26/2019","-0.416","-0.420","-0.403","-0.429","-1.19%"
"06/25/2019","-0.421","-0.381","-0.381","-0.428","13.78%"
"06/24/2019","-0.370","-0.371","-0.360","-0.401","9.47%"
"06/23/2019","-0.338","-0.338","-0.338","-0.338","0.00%"
"06/22/2019","-0.338","-0.338","-0.338","-0.338","-13.55%"
"06/21/2019","-0.391","-0.385","-0.355","-0.391","-1.26%"
"06/20/2019","-0.396","-0.396","-0.385","-0.409","3.66%"
"06/19/2019","-0.382","-0.387","-0.378","-0.406","-4.26%"
"06/18/2019","-0.399","-0.335","-0.322","-0.417","19.82%"
"06/17/2019","-0.333","-0.328","-0.316","-0.338","12.50%"
"06/16/2019","-0.296","-0.296","-0.296","-0.296","0.00%"
"06/15/2019","-0.296","-0.296","-0.296","-0.296","-6.92%"
"06/14/2019","-0.318","-0.332","-0.313","-0.339","-0.31%"
"06/13/2019","-0.319","-0.324","-0.293","-0.326","0.63%"
"06/12/2019","-0.317","-0.332","-0.290","-0.332","-1.55%"
"06/11/2019","-0.322","-0.357","-0.303","-0.362","-8.00%"
"06/10/2019","-0.350","-0.371","-0.341","-0.381","0.86%"
"06/09/2019","-0.347","-0.347","-0.347","-0.347","0.00%"
"06/08/2019","-0.347","-0.347","-0.347","-0.347","-9.40%"
"06/07/2019","-0.383","-0.372","-0.343","-0.388","2.41%"
"06/06/2019","-0.374","-0.385","-0.354","-0.394","-3.36%"
"06/05/2019","-0.387","-0.377","-0.369","-0.395","6.61%"
"06/04/2019","-0.363","-0.377","-0.363","-0.390","-4.47%"
"06/03/2019","-0.380","-0.381","-0.374","-0.403","3.54%"
"06/02/2019","-0.367","-0.367","-0.367","-0.367","0.00%"
"06/01/2019","-0.367","-0.367","-0.367","-0.367","-6.14%"
"05/31/2019","-0.391","-0.390","-0.376","-0.405","5.39%"
"05/30/2019","-0.371","-0.394","-0.371","-0.403","-6.31%"
"05/29/2019","-0.396","-0.398","-0.379","-0.412","0.25%"
"05/28/2019","-0.395","-0.389","-0.382","-0.400","-0.75%"
"05/27/2019","-0.398","-0.380","-0.377","-0.402","4.46%"
"05/26/2019","-0.381","-0.381","-0.381","-0.381","0.00%"
"05/25/2019","-0.381","-0.381","-0.381","-0.381","-1.80%"
"05/24/2019","-0.388","-0.387","-0.368","-0.390","0.78%"
"05/23/2019","-0.385","-0.383","-0.368","-0.395","0.52%"
"05/22/2019","-0.383","-0.370","-0.364","-0.388","2.96%"
"05/21/2019","-0.372","-0.347","-0.338","-0.376","4.49%"
"05/20/2019","-0.356","-0.346","-0.341","-0.361","2.89%"
"05/17/2019","-0.346","-0.346","-0.336","-0.358","2.98%"
"05/16/2019","-0.336","-0.331","-0.328","-0.350","4.02%"
"05/15/2019","-0.323","-0.318","-0.316","-0.337","0.94%"
"05/14/2019","-0.320","-0.326","-0.303","-0.337","0.31%"
"05/13/2019","-0.319","-0.316","-0.313","-0.340","2.57%"
"05/12/2019","-0.311","-0.311","-0.311","-0.311","0.00%"
"05/11/2019","-0.311","-0.311","-0.311","-0.311","-8.53%"
"05/10/2019","-0.340","-0.307","-0.307","-0.340","3.98%"
"05/09/2019","-0.327","-0.317","-0.316","-0.339","1.24%"
"05/08/2019","-0.323","-0.300","-0.290","-0.329","3.86%"
"05/07/2019","-0.311","-0.321","-0.293","-0.331","-7.44%"
"05/06/2019","-0.336","-0.315","-0.306","-0.341","8.04%"
"05/05/2019","-0.311","-0.311","-0.311","-0.311","0.00%"
"05/04/2019","-0.311","-0.311","-0.311","-0.311","2.98%"
"05/03/2019","-0.302","-0.324","-0.292","-0.337","-3.21%"
"05/02/2019","-0.312","-0.322","-0.297","-0.339","-4.59%"
"05/01/2019","-0.327","-0.328","-0.327","-0.328","9.36%"
"04/30/2019","-0.299","-0.314","-0.298","-0.342","-5.38%"
"04/29/2019","-0.316","-0.318","-0.306","-0.341","0.00%"
"04/28/2019","-0.316","-0.316","-0.316","-0.316","0.00%"
"04/27/2019","-0.316","-0.316","-0.316","-0.316","1.28%"
"04/26/2019","-0.312","-0.305","-0.296","-0.340","-3.41%"
"04/25/2019","-0.323","-0.312","-0.299","-0.339","0.62%"
"04/24/2019","-0.321","-0.309","-0.284","-0.342","0.00%"
"04/23/2019","-0.321","-0.332","-0.309","-0.346","1.26%"
"04/22/2019","-0.317","-0.317","-0.317","-0.317","-1.55%"
"04/19/2019","-0.322","-0.322","-0.322","-0.322","-5.57%"
"04/18/2019","-0.341","-0.337","-0.325","-0.355","3.02%"
"04/17/2019","-0.331","-0.331","-0.322","-0.348","-2.36%"
"04/16/2019","-0.339","-0.332","-0.320","-0.342","4.63%"
"04/15/2019","-0.324","-0.337","-0.319","-0.346","-3.28%"
"04/12/2019","-0.335","-0.343","-0.328","-0.370","-6.42%"
"04/11/2019","-0.358","-0.330","-0.315","-0.365","6.87%"
"04/10/2019","-0.335","-0.326","-0.307","-0.347","-2.05%"
"04/09/2019","-0.342","-0.306","-0.297","-0.342","7.21%"
"04/08/2019","-0.319","-0.324","-0.295","-0.330","-2.74%"
"04/05/2019","-0.328","-0.322","-0.287","-0.328","6.84%"
"04/04/2019","-0.307","-0.309","-0.286","-0.337","-4.06%"
"04/03/2019","-0.320","-0.299","-0.287","-0.320","0.31%"
"04/02/2019","-0.319","-0.300","-0.290","-0.319","4.93%"
"04/01/2019","-0.304","-0.294","-0.280","-0.314","1.00%"
"03/31/2019","-0.301","-0.301","-0.301","-0.301","0.00%"
"03/30/2019","-0.301","-0.301","-0.301","-0.301","-5.05%"
"03/29/2019","-0.317","-0.291","-0.282","-0.317","5.67%"
"03/28/2019","-0.300","-0.278","-0.272","-0.303","1.35%"
"03/27/2019","-0.296","-0.284","-0.276","-0.302","7.64%"
"03/26/2019","-0.275","-0.259","-0.242","-0.284","7.00%"
"03/25/2019","-0.257","-0.246","-0.245","-0.271","-1.15%"
"03/24/2019","-0.260","-0.260","-0.260","-0.260","0.00%"
"03/23/2019","-0.260","-0.260","-0.260","-0.260","-3.35%"
"03/22/2019","-0.269","-0.263","-0.243","-0.270","10.25%"
"03/21/2019","-0.244","-0.247","-0.239","-0.263","-7.58%"
"03/20/2019","-0.264","-0.260","-0.224","-0.267","3.94%"
"03/19/2019","-0.254","-0.265","-0.228","-0.275","-3.79%"
"03/18/2019","-0.264","-0.234","-0.234","-0.278","12.82%"
"03/17/2019","-0.234","-0.234","-0.234","-0.234","0.00%"
"03/16/2019","-0.234","-0.234","-0.234","-0.234","-7.14%"
"03/15/2019","-0.252","-0.227","-0.221","-0.269","12.50%"
"03/14/2019","-0.224","-0.243","-0.201","-0.247","-2.18%"
"03/13/2019","-0.229","-0.221","-0.200","-0.241","-7.66%"
"03/12/2019","-0.248","-0.249","-0.217","-0.262","-5.34%"
"03/11/2019","-0.262","-0.262","-0.236","-0.263","-1.13%"
"03/10/2019","-0.265","-0.265","-0.265","-0.265","0.00%"
"03/09/2019","-0.265","-0.265","-0.265","-0.265","1.15%"
"03/08/2019","-0.262","-0.270","-0.261","-0.279","-4.38%"
"03/07/2019","-0.274","-0.239","-0.225","-0.274","12.30%"
"03/06/2019","-0.244","-0.247","-0.223","-0.257","2.09%"
"03/05/2019","-0.239","-0.237","-0.229","-0.249","4.82%"
"03/04/2019","-0.228","-0.241","-0.225","-0.248","-8.06%"
"03/02/2019","-0.248","-0.248","-0.248","-0.248","3.77%"
"03/01/2019","-0.239","-0.247","-0.231","-0.261","-4.40%"
"02/28/2019","-0.250","-0.253","-0.238","-0.261","-1.57%"
"02/27/2019","-0.254","-0.247","-0.238","-0.257","4.53%"
"02/26/2019","-0.243","-0.245","-0.243","-0.250","-1.62%"
"02/25/2019","-0.247","-0.244","-0.235","-0.250","2.07%"
"02/22/2019","-0.242","-0.230","-0.228","-0.247","6.14%"
"02/21/2019","-0.228","-0.232","-0.221","-0.238","-1.30%"
